InChI Key,CDT_Max,Resp_VAR,Resp_COUNT,Resp_STDEV,Resp_MEDIAN,SMILES_ORI,ID,NAME,DocumentID,RESPONSE,UNIT,DATASET,DATASET_ENTRY_ID,CpID,BatchRef,CpdType,ENTRY_ID,SMILES,InChI,Response
FVNHDPDHZDTVHL-UHFFFAOYSA-N,0,8e-16,3,2.98023223e-08,1.92,COc1ccnc2c([N+](=O)[O-])cccc12,R1188738,-,A5920,1.92,Log unit,OChem,OChem_22097,0,0,0,ID_22097,COc1ccnc2c([N+](=O)[O-])cccc12,"InChI=1S/C10H8N2O3/c1-15-9-5-6-11-10-7(9)3-2-4-8(10)12(13)14/h2-6H,1H3",1.92
XMIIGOLPHOKFCH-UHFFFAOYSA-N,0,0.0,5,0.0,1.84,O=C(O)CCc1ccccc1,R5005,3-Phenylpropionic Acid,A164,1.84,Log unit,OChem,OChem_16941,0,0,0,ID_16941,O=C(O)CCc1ccccc1,"InChI=1S/C9H10O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)",1.84
YQAHINSKAQOWSJ-UHFFFAOYSA-N,0,0.0,1,0.0,1.08,O=C(NP(=O)(N1CC1)N1CC1)c1ccc(Br)cc1,R778206,"Phosphoric triamide,N',N-diazirdinyl-N-(p-bromo,A5643,-,-,-,1.63,Log unit,1.63,Log unit,,,-,,,-,,,,-,,,,,,,,,,,-,,,-,YQAHINSKAQOWSJ-UHFFFAOYSA
P(NC(C1=CC=C(C=C1)Cl)=O)(N2CC2)(N3CC3)=O,-,R778207,M49156,-,-,Phosphoric triamide","N,N-diazirdinyl-N-(p-chlor,A5643,-,-,-,0.97,Log unit,0.97,Log unit,,,-,,,-,,,,-,,,,,,,,,,,-,,,-,XIWQBGGSASISSF-UHFFFAOYSA
P(NC(C1=CC=C(C=C1)OC)=O)(=O)(NC=C)NC=C,-,R778211,M49162,-,-,Phosphoric triamide,N",1.08,Log unit,OChem,OChem_33845,0,0,0,ID_33845,O=C(NP(=O)(N1CC1)N1CC1)c1ccc(Br)cc1,"InChI=1S/C11H13BrN3O2P/c12-10-3-1-9(2-4-10)11(16)13-18(17,14-5-6-14)15-7-8-15/h1-4H,5-8H2,(H,13,16,17)",1.08
ACZOGADOAZWANS-UHFFFAOYSA-N,0,0.0,1,0.0,-2.22,CCCCC[N+](C)(C)C,R771332,TRIMETHYL PENTYL AMMONIUM IODIDE,A5643,-2.22,Log unit,OChem,OChem_32609,0,0,0,ID_32609,CCCCC[N+](C)(C)C,"InChI=1S/C8H20N/c1-5-6-7-8-9(2,3)4/h5-8H2,1-4H3/q+1",-2.22
JZOIZKBKSZMVRV-UHFFFAOYSA-N,0,0.0,1,0.0,7.11,c1ccc2c(c1)ccc1c3ccccc3c3ccccc3c21,R670686,-,A5214,7.11,Log unit,OChem,OChem_31213,0,0,0,ID_31213,c1ccc2c(c1)ccc1c3ccccc3c3ccccc3c21,InChI=1S/C22H14/c1-2-8-16-15(7-1)13-14-21-19-11-4-3-9-17(19)18-10-5-6-12-20(18)22(16)21/h1-14H,7.11
TYXZQVMCGZKDEK-UHFFFAOYSA-N,0,0.0,1,0.0,-1.6,CCN(CC)c1cccc(S(=O)(=O)[O-])c1,R670740,-,A5214,-1.6,Log unit,OChem,OChem_31227,0,0,0,ID_31227,CCN(CC)c1cccc(S(=O)(=O)O)c1,"InChI=1S/C10H15NO3S/c1-3-11(4-2)9-6-5-7-10(8-9)15(12,13)14/h5-8H,3-4H2,1-2H3,(H,12,13,14)",-1.6
NBYLBWHHTUWMER-UHFFFAOYSA-N,0,0.0,5,0.0,2.33,Cc1ccc2cccc(O)c2n1,R6016,2-Methyl 8-quinolinol,A164,2.33,Log unit,OChem,OChem_17329,0,0,0,ID_17329,Cc1ccc2cccc(O)c2n1,"InChI=1S/C10H9NO/c1-7-5-6-8-3-2-4-9(12)10(8)11-7/h2-6,12H,1H3",2.33
KXRVTPXFZKJXGG-UHFFFAOYSA-N,0,0.0,1,0.0,1.42,CN=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,R771867,"4-THIAZOLIDINONE, 3-METHYL-2-(MEHTYLIMINO)-5-[(5",A5643,1.42,Log unit,OChem,OChem_32760,0,0,0,ID_32760,CN=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,"InChI=1S/C10H9N3O4S/c1-11-10-12(2)9(14)7(18-10)5-6-3-4-8(17-6)13(15)16/h3-5H,1-2H3",1.42
HVCFCNAITDHQFX-UHFFFAOYSA-N,0,0.0,5,0.0,0.49,CC(=O)C1CC1,R768281,CYCLOPROPYL METHYL KETONE,A5643,0.49,Log unit,OChem,OChem_4847,0,0,0,ID_4847,CC(=O)C1CC1,"InChI=1S/C5H8O/c1-4(6)5-2-3-5/h5H,2-3H2,1H3",0.49
KBPBOWBQRUXMFV-UHFFFAOYSA-N,0,0.0,9,0.0,1.17,CSc1cnccn1,R585577,"Pyrazine, (methylthio)-",A4439,1.17,Log unit,OChem,OChem_1234,0,0,0,ID_1234,CSc1cnccn1,"InChI=1S/C5H6N2S/c1-8-5-4-6-2-3-7-5/h2-4H,1H3",1.17
CVNOWLNNPYYEOH-UHFFFAOYSA-N,0,1.2e-15,12,3.59429531e-08,1.6,N#Cc1ccc(O)cc1,R5469,4-hydroxybenzonitrile,A164,1.6,Log unit,OChem,OChem_476,0,0,0,ID_476,N#Cc1ccc(O)cc1,"InChI=1S/C7H5NO/c8-5-6-1-3-7(9)4-2-6/h1-4,9H",1.6
XOOGZRUBTYCLHG-UHFFFAOYSA-N,0,0.0,1,0.0,2.97,C[Pb](C)(C)C,R765809,TETRAMETHYL LEAD,A5643,2.97,Log unit,OChem,OChem_31712,0,0,0,ID_31712,C[Pb](C)(C)C,InChI=1S/4CH3.Pb/h4*1H3;,2.97
OVXGURQHDBLCBY-UHFFFAOYSA-N,0,0.0,1,0.0,0.77,O=NCc1ccncc1,R35257728,4-PYRIDINEALDOXIME,A111278,0.77,Log unit,OChem,OChem_12081,0,0,0,ID_12081,O=NCc1ccncc1,"InChI=1S/C6H6N2O/c9-8-5-6-1-3-7-4-2-6/h1-4H,5H2",0.77
AQXYVFBSOOBBQV-UHFFFAOYSA-N,0,0.0,1,0.0,1.8,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,R1936726,-,A9072,1.8,Log unit,OChem,OChem_24354,0,0,0,ID_24354,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,"InChI=1S/C14H9NO3/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6,16H,15H2",1.8
ZQGWBPQBZHMUFG-UHFFFAOYSA-N,0,0.0,7,0.0,-0.43,CN(C)C(N)=S,R672098,-,A5214,-0.43,Log unit,OChem,OChem_3499,0,0,0,ID_3499,CN(C)C(N)=S,"InChI=1S/C3H8N2S/c1-5(2)3(4)6/h1-2H3,(H2,4,6)",-0.43
KMXZEXUYXUMHEQ-UHFFFAOYSA-N,0,0.0,2,0.0,0.87,CC(=O)c1ccc(OCC(=O)O)cc1,R6035,p-acetylphenoxyacetic acid,A164,0.87,Log unit,OChem,OChem_17339,0,0,0,ID_17339,CC(=O)c1ccc(OCC(=O)O)cc1,"InChI=1S/C10H10O4/c1-7(11)8-2-4-9(5-3-8)14-6-10(12)13/h2-5H,6H2,1H3,(H,12,13)",0.87
IBTGEEMBZJBBSH-UHFFFAOYSA-N,0,0.0,5,0.0,2.3,COc1cccc(OC)n1,R770267,"PYRIDINE, 2,6-DIMETHOXY-",A5643,2.3,Log unit,OChem,OChem_5233,0,0,0,ID_5233,COc1cccc(OC)n1,"InChI=1S/C7H9NO2/c1-9-6-4-3-5-7(8-6)10-2/h3-5H,1-2H3",2.3
PXXJHWLDUBFPOL-UHFFFAOYSA-N,0,0.0,4,0.0,0.65,N=C(N)c1ccccc1,R585430,Benzenecarboximidamide,A4439,0.65,Log unit,OChem,OChem_1147,0,0,0,ID_1147,N=C(N)c1ccccc1,"InChI=1S/C7H8N2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H3,8,9)",0.65
LMCOQDVJBWVNNI-UHFFFAOYSA-N,0,0.0,1,0.0,1.06,CS(=O)(=O)c1ccc(Cl)cc1,R766252,4-METHYLSULFONYLCHLOROBENZENE,A5643,1.06,Log unit,OChem,OChem_19911,0,0,0,ID_19911,CS(=O)(=O)c1ccc(Cl)cc1,"InChI=1S/C7H7ClO2S/c1-11(9,10)7-4-2-6(8)3-5-7/h2-5H,1H3",1.06
NBFMTHWVRBOVPE-UHFFFAOYSA-N,0,0.0,2,0.0,5.75,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,R668127,-,A5214,5.75,Log unit,OChem,OChem_31117,0,0,0,ID_31117,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,InChI=1S/C12H6Cl2O2/c13-7-1-3-9-11(5-7)16-10-4-2-8(14)6-12(10)15-9/h1-6H,5.75
KXXRKZIKDIWNSN-UHFFFAOYSA-N,0,0.0,2,0.0,2.57,CCn1c(=O)c2[nH]c(-c3ccc(S(=O)(=O)NCCN(C)C)cc3)nc2n(CC)c1=O,R775176,"BENZENESULFONAMIDE, 4-(1,3-DIETHYL-2,3,6,7-TETRA",A5643,2.57,Log unit,OChem,OChem_35266,0,0,0,ID_35266,CCn1c(=O)c2[nH]c(-c3ccc(S(=O)(=O)NCCN(C)C)cc3)nc2n(CC)c1=O,"InChI=1S/C19H26N6O4S/c1-5-24-17-15(18(26)25(6-2)19(24)27)21-16(22-17)13-7-9-14(10-8-13)30(28,29)20-11-12-23(3)4/h7-10,20H,5-6,11-12H2,1-4H3,(H,21,22)",2.57
PJFGPJQBWSEWKX-UHFFFAOYSA-N,0,0.0,2,0.0,4.3,COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,R667380,-,A5214,4.3,Log unit,OChem,OChem_30994,0,0,0,ID_30994,COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,"InChI=1S/C10H14Cl2NO2PS/c1-7(2)13-16(17,14-3)15-10-5-4-8(11)6-9(10)12/h4-7H,1-3H3,(H,13,17)",4.3
OXDSKEQSEGDAFN-UHFFFAOYSA-N,0,3.5e-15,3,5.96046447e-08,3.05,O=S(=O)(Nc1ccccc1)C(F)(F)F,R1187879,-,A5920,3.05,Log unit,OChem,OChem_21709,0,0,0,ID_21709,O=S(=O)(Nc1ccccc1)C(F)(F)F,"InChI=1S/C7H6F3NO2S/c8-7(9,10)14(12,13)11-6-4-2-1-3-5-6/h1-5,11H",3.05
ISAOCJYIOMOJEB-UHFFFAOYSA-N,0,0.0,4,0.0,2.13,O=C(c1ccccc1)C(O)c1ccccc1,R1189302,-,A5920,2.13,Log unit,OChem,OChem_22548,0,0,0,ID_22548,O=C(c1ccccc1)C(O)c1ccccc1,"InChI=1S/C14H12O2/c15-13(11-7-3-1-4-8-11)14(16)12-9-5-2-6-10-12/h1-10,13,15H",2.13
DHTQKXHLXVUBCF-UHFFFAOYSA-N,0,0.0,4,0.0,1.64,CCOP(=O)(OCC)Oc1ccccc1,R1188796,-,A5920,1.64,Log unit,OChem,OChem_22144,0,0,0,ID_22144,CCOP(=O)(OCC)Oc1ccccc1,"InChI=1S/C10H15O4P/c1-3-12-15(11,13-4-2)14-10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3",1.64
IHONYPFTXGQWAX-UHFFFAOYSA-N,0,0.0,2,0.0,0.98,COc1ccccc1OCC(=O)O,R5916,o-Methoxyphenoxyacetic acid,A164,0.98,Log unit,OChem,OChem_17267,0,0,0,ID_17267,COc1ccccc1OCC(=O)O,"InChI=1S/C9H10O4/c1-12-7-4-2-3-5-8(7)13-6-9(10)11/h2-5H,6H2,1H3,(H,10,11)",0.98
OKNYZIGDRLPEEJ-UHFFFAOYSA-N,0,0.0,2,0.0,1.43,CC(=O)NC1CC1c1ccccc1,R6160,1-Phenyl-2-acetamidocyclopropane,A164,1.43,Log unit,OChem,OChem_17411,0,0,0,ID_17411,CC(=O)NC1CC1c1ccccc1,"InChI=1S/C11H13NO/c1-8(13)12-11-7-10(11)9-5-3-2-4-6-9/h2-6,10-11H,7H2,1H3,(H,12,13)",1.43
CGMJQQJSWIRRRL-UHFFFAOYSA-N,0,0.0,1,0.0,3.3,O=C1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1,R772989,"1,4-BENZDAZEPIN-2-ONE-5-(2CLPH)-7BR",A5643,3.3,Log unit,OChem,OChem_33170,0,0,0,ID_33170,O=C1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1,"InChI=1S/C15H10BrClN2O/c16-9-5-6-13-11(7-9)15(18-8-14(20)19-13)10-3-1-2-4-12(10)17/h1-7H,8H2,(H,19,20)",3.3
JNHXEOULFHSWMY-UHFFFAOYSA-N,0,1.7e-15,3,4.21468485e-08,2.82,N#Cc1ccc(NC(=O)Cc2ccccc2)cc1,R778386,ACETANILIDEN4CYANOPHENYL,A5643,2.82,Log unit,OChem,OChem_20877,0,0,0,ID_20877,N#Cc1ccc(NC(=O)Cc2ccccc2)cc1,"InChI=1S/C15H12N2O/c16-11-13-6-8-14(9-7-13)17-15(18)10-12-4-2-1-3-5-12/h1-9H,10H2,(H,17,18)",2.82
CDPRWGCJWLAYAD-UHFFFAOYSA-N,0,1.7e-15,3,4.21468485e-08,2.33,Cc1c2ccoc2cc2oc(=O)ccc12,R780334,"PSORALEN,5-METHYL",A5643,2.33,Log unit,OChem,OChem_21228,0,0,0,ID_21228,Cc1c2ccoc2cc2oc(=O)ccc12,"InChI=1S/C12H8O3/c1-7-8-2-3-12(13)15-11(8)6-10-9(7)4-5-14-10/h2-6H,1H3",2.33
YTHJCZRFJGXPTL-UHFFFAOYSA-N,0,0.0,2,0.0,1.48,O=Cc1ccc(O)c([N+](=O)[O-])c1,R27788,4-Hydroxy-3-nitrobenzaldehyde,A1991,1.48,Log unit,OChem,OChem_17511,0,0,0,ID_17511,O=Cc1ccc(O)c([N+](=O)[O-])c1,"InChI=1S/C7H5NO4/c9-4-5-1-2-7(10)6(3-5)8(11)12/h1-4,10H",1.48
RYOBBRHSTOCMEJ-UHFFFAOYSA-N,0,0.0,3,0.0,2.12,CCOC(=O)CCn1nc2ccccc2n1,R1194370,-,A5920,2.12,Log unit,OChem,OChem_23590,0,0,0,ID_23590,CCOC(=O)CCn1nc2ccccc2n1,"InChI=1S/C11H13N3O2/c1-2-16-11(15)7-8-14-12-9-5-3-4-6-10(9)13-14/h3-6H,2,7-8H2,1H3",2.12
LURYFDMBWJWDQH-UHFFFAOYSA-N,0,0.0,3,0.0,0.25,CCOC(=O)c1cnc2ccccn2c1=O,R1189539,-,A5920,0.25,Log unit,OChem,OChem_22751,0,0,0,ID_22751,CCOC(=O)c1cnc2ccccn2c1=O,"InChI=1S/C11H10N2O3/c1-2-16-11(15)8-7-12-9-5-3-4-6-13(9)10(8)14/h3-7H,2H2,1H3",0.25
PSFDQSOCUJVVGF-UHFFFAOYSA-N,0,0.0,1,0.0,3.1,Cc1nccc2c1[nH]c1ccccc12,R767414,Harmane,A5643,3.1,Log unit,OChem,OChem_20216,0,0,0,ID_20216,Cc1nccc2c1[nH]c1ccccc12,"InChI=1S/C12H10N2/c1-8-12-10(6-7-13-8)9-4-2-3-5-11(9)14-12/h2-7,14H,1H3",3.1
HOSSCQQDSKRFCR-UHFFFAOYSA-N,0,0.0,4,0.0,0.14,NC(=S)NNCc1ccc2c(c1)OCO2,R777874,"Hydrazinecarbothiamide, 2-(1,3-benzodioxol-5-ylm",A5643,0.14,Log unit,OChem,OChem_20755,0,0,0,ID_20755,NC(=S)NNCc1ccc2c(c1)OCO2,"InChI=1S/C9H11N3O2S/c10-9(15)12-11-4-6-1-2-7-8(3-6)14-5-13-7/h1-3,11H,4-5H2,(H3,10,12,15)",0.14
VZLRADDUUOXYSL-UHFFFAOYSA-N,0,0.0,3,0.0,3.5,O=C(O)CCCOc1cccc2ccccc12,R1194645,-,A5920,3.5,Log unit,OChem,OChem_23785,0,0,0,ID_23785,O=C(O)CCCOc1cccc2ccccc12,"InChI=1S/C14H14O3/c15-14(16)9-4-10-17-13-8-3-6-11-5-1-2-7-12(11)13/h1-3,5-8H,4,9-10H2,(H,15,16)",3.5
ONTNUZPQYORNPQ-UHFFFAOYSA-N,0,0.0,1,0.0,1.86,CNC(=O)N(CCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1,R35261362,2(AcAm)5((NMeCarbamoyl)BzAm)NBzPe-amide; NOCAS_875461,A111278,1.86,Log unit,OChem,OChem_35948,0,0,0,ID_35948,CNC(=O)N(CCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1,"InChI=1S/C23H30N4O3/c1-18(28)26-21(22(29)25-16-19-10-5-3-6-11-19)14-9-15-27(23(30)24-2)17-20-12-7-4-8-13-20/h3-8,10-13,21H,9,14-17H2,1-2H3,(H,24,30)(H,25,29)(H,26,28)",1.86
RCDQRWWSKKYAJG-UHFFFAOYSA-N,0,0.0,1,0.0,1.51,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO,R773086,"14-BENZDIAZPN-2-ON,1(23DIOHPR)5(2FPH)7CL",A5643,1.51,Log unit,OChem,OChem_35012,0,0,0,ID_35012,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO,"InChI=1S/C18H16ClFN2O3/c19-11-5-6-16-14(7-11)18(13-3-1-2-4-15(13)20)21-8-17(25)22(16)9-12(24)10-23/h1-7,12,23-24H,8-10H2",1.51
XJKSTNDFUHDPQJ-UHFFFAOYSA-N,0,0.0,4,0.0,6.03,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,R1190204,-,A5920,6.03,Log unit,OChem,OChem_23149,0,0,0,ID_23149,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,InChI=1S/C18H14/c1-3-7-15(8-4-1)17-11-13-18(14-12-17)16-9-5-2-6-10-16/h1-14H,6.03
VJJPUSNTGOMMGY-UHFFFAOYSA-N,0,0.0,1,0.0,0.6,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,R772299,ETOPSIDE,A5643,0.6,Log unit,OChem,OChem_34881,0,0,0,ID_34881,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,"InChI=1S/C29H32O13/c1-11-36-9-20-27(40-11)24(31)25(32)29(41-20)42-26-14-7-17-16(38-10-39-17)6-13(14)21(22-15(26)8-37-28(22)33)12-4-18(34-2)23(30)19(5-12)35-3/h4-7,11,15,20-22,24-27,29-32H,8-10H2,1-3H3",0.6
LGVJRKCQQHOWAU-UHFFFAOYSA-N,0,0.0,2,0.0,1.97,O=C1CCC2CCCCC2C1,R585888,"2(1H)-Naphthalenone, octahydro-, cis-",A4439,1.97,Log unit,OChem,OChem_17953,0,0,0,ID_17953,O=C1CCC2CCCCC2C1,"InChI=1S/C10H16O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h8-9H,1-7H2",1.97
OLKKPSHMSPRDBU-UHFFFAOYSA-N,0,0.0,3,0.0,1.75,CCCCCNC(=O)N1C(=O)N(C)CC1O,R779711,"IMIDAZOLIDIN-20NE,1-METHYL-3-(N-PENTYLCARBOXAMID",A5643,1.75,Log unit,OChem,OChem_21139,0,0,0,ID_21139,CCCCCNC(=O)N1C(=O)N(C)CC1O,"InChI=1S/C10H19N3O3/c1-3-4-5-6-11-9(15)13-8(14)7-12(2)10(13)16/h8,14H,3-7H2,1-2H3,(H,11,15)",1.75
KZAUOCCYDRDERY-UHFFFAOYSA-N,0,3.33333333333e-05,4,0.0057735026918959,-0.475,CNC(=O)ON=C(SC)C(=O)N(C)C,R1188398,-,A5920,-0.48,Log unit,OChem,OChem_21875,0,0,0,ID_21875,CNC(=O)ON=C(SC)C(=O)N(C)C,"InChI=1S/C7H13N3O3S/c1-8-7(12)13-9-5(14-4)6(11)10(2)3/h1-4H3,(H,8,12)",-0.475
XPOKUDIBDOVKNE-UHFFFAOYSA-N,0,0.0,1,0.0,2.32,O=C(CN(C(=O)CCl)c1ccccc1)Nc1ccccc1,R35265114,"ACETAMIDE, 2-CHLORO-N-[2-OXO-1-(PHENYLAMINO)ETHY",A111278,2.32,Log unit,OChem,OChem_34778,0,0,0,ID_34778,O=C(CN(C(=O)CCl)c1ccccc1)Nc1ccccc1,"InChI=1S/C16H15ClN2O2/c17-11-16(21)19(14-9-5-2-6-10-14)12-15(20)18-13-7-3-1-4-8-13/h1-10H,11-12H2,(H,18,20)",2.32
VMAQYKGITHDWKL-UHFFFAOYSA-N,0,2e-16,5,1.49011611e-08,-0.91,CC1NC(=O)NC1=O,R767955,"2,4-IMIDAZOLIDINEDIONE, 5-METHYL-",A5643,-0.91,Log unit,OChem,OChem_4699,0,0,0,ID_4699,CC1NC(=O)NC1=O,"InChI=1S/C4H6N2O2/c1-2-3(7)6-4(8)5-2/h2H,1H3,(H2,5,6,7,8)",-0.91
JGLOJHIYXGMZEW-UHFFFAOYSA-N,0,0.0,4,0.0,3.33,CC(C)(C)c1ccccc1OCC(=O)O,R1188526,-,A5920,3.33,Log unit,OChem,OChem_21940,0,0,0,ID_21940,CC(C)(C)c1ccccc1OCC(=O)O,"InChI=1S/C12H16O3/c1-12(2,3)9-6-4-5-7-10(9)15-8-11(13)14/h4-7H,8H2,1-3H3,(H,13,14)",3.33
FFKZOUIEAHOBHW-UHFFFAOYSA-N,0,0.0,4,8.6031894e-09,0.58,Cc1ccc(S(=O)(=O)N(C)N=O)cc1,R1188305,-,A5920,0.58,Log unit,OChem,OChem_21836,0,0,0,ID_21836,Cc1ccc(S(=O)(=O)N(C)N=O)cc1,"InChI=1S/C8H10N2O3S/c1-7-3-5-8(6-4-7)14(12,13)10(2)9-11/h3-6H,1-2H3",0.58
WCDFAJWLZDYRRF-UHFFFAOYSA-N,0,0.0,2,0.0,0.8,CN(C)C(=O)COc1ccccc1,R6073,"N,N-Dimethylphenoxyacetamide",A164,0.8,Log unit,OChem,OChem_17363,0,0,0,ID_17363,CN(C)C(=O)COc1ccccc1,"InChI=1S/C10H13NO2/c1-11(2)10(12)8-13-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3",0.8
FUNUTBJJKQIVSY-UHFFFAOYSA-N,0,0.0,4,0.0,4.24,Cc1ccc(Cl)cc1Cl,R586452,"Benzene, 2,4-dichloro-1-methyl-",A4439,4.24,Log unit,OChem,OChem_18151,0,0,0,ID_18151,Cc1ccc(Cl)cc1Cl,"InChI=1S/C7H6Cl2/c1-5-2-3-6(8)4-7(5)9/h2-4H,1H3",4.24
UBUCNCOMADRQHX-UHFFFAOYSA-N,0,1.7e-15,5,4.21468485e-08,3.13,O=NN(c1ccccc1)c1ccccc1,R6206,N-Nitrosodiphenylamine,A164,3.13,Log unit,OChem,OChem_17440,0,0,0,ID_17440,O=NN(c1ccccc1)c1ccccc1,InChI=1S/C12H10N2O/c15-13-14(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,3.13
UZEYLKDTQABOAN-UHFFFAOYSA-N,0,0.0,1,0.0,1.37,CC(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],R35266171,"2-Propanamine, compound with picric acid (1:1); NOCAS_879475",A111278,1.37,Log unit,OChem,OChem_34782,0,0,0,ID_34782,CC(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],"InChI=1S/C9H10N4O7/c1-5(2)10-20-9-7(12(16)17)3-6(11(14)15)4-8(9)13(18)19/h3-5,10H,1-2H3",1.37
KEQHJBNSCLWCAE-UHFFFAOYSA-N,0,0.0,2,0.0,2.2,CC1=CC(=O)C(C(C)C)=CC1=O,R668201,-,A5214,2.2,Log unit,OChem,OChem_18920,0,0,0,ID_18920,CC1=CC(=O)C(C(C)C)=CC1=O,"InChI=1S/C10H12O2/c1-6(2)8-5-9(11)7(3)4-10(8)12/h4-6H,1-3H3",2.2
FMGZEUWROYGLAY-UHFFFAOYSA-N,0,0.0,1,0.0,-0.02,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,R35265523,Halosulfuron-methyl,A111278,-0.02,Log unit,OChem,OChem_36321,0,0,0,ID_36321,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,"InChI=1S/C13H15ClN6O7S/c1-20-10(8(9(14)18-20)11(21)27-4)28(23,24)19-13(22)17-12-15-6(25-2)5-7(16-12)26-3/h5H,1-4H3,(H2,15,16,17,19,22)",-0.02
LSZNUSGRHIZUKK-UHFFFAOYSA-N,0,0.0,1,0.0,1.4,Cc1ccc(N2CC(N3CCOCC3)=CC2=O)cc1,R35256584,R3871-N26; NOCAS_877826,A111278,1.4,Log unit,OChem,OChem_34023,0,0,0,ID_34023,Cc1ccc(N2CC(N3CCOCC3)=CC2=O)cc1,"InChI=1S/C15H18N2O2/c1-12-2-4-13(5-3-12)17-11-14(10-15(17)18)16-6-8-19-9-7-16/h2-5,10H,6-9,11H2,1H3",1.4
PNYOGGAOQVIZDM-UHFFFAOYSA-N,0,0.0,1,0.0,1.37,O=C1CC=C2C3CC4N(CCC45c4ccccc4N1C25)CC3=CCO,R767382,ISOSTRYCHNINE,A5643,1.37,Log unit,OChem,OChem_31907,0,0,0,ID_31907,O=C1CC=C2C3CC4N(CCC45c4ccccc4N1C25)CC3=CCO,"InChI=1S/C21H22N2O2/c24-10-7-13-12-22-9-8-21-16-3-1-2-4-17(16)23-19(25)6-5-14(20(21)23)15(13)11-18(21)22/h1-5,7,15,18,20,24H,6,8-12H2",1.37
MGXNNYVGOPKTOC-UHFFFAOYSA-N,0,0.0,1,0.0,3.86,N#CC1=C(c2cccc(Cl)c2Cl)CN=C1,R1934908,-,A9072,3.86,Log unit,OChem,OChem_24113,0,0,0,ID_24113,N#CC1=C(c2cccc(Cl)c2Cl)CN=C1,"InChI=1S/C11H6Cl2N2/c12-10-3-1-2-8(11(10)13)9-6-15-5-7(9)4-14/h1-3,5H,6H2",3.86
UAEZWFWXMLBYCP-UHFFFAOYSA-N,0,0.0,1,0.0,1.01,COc1c(N(C)C)cc(Cc2cnc(N)nc2N)cc1N(C)C(C)=O,R773688,"24NH2PYRMDN,5(3NME2-4MEO-5NMECOME)BENZYL",A5643,1.01,Log unit,OChem,OChem_33443,0,0,0,ID_33443,COc1c(N(C)C)cc(Cc2cnc(N)nc2N)cc1N(C)C(C)=O,"InChI=1S/C17H24N6O2/c1-10(24)23(4)14-8-11(7-13(22(2)3)15(14)25-5)6-12-9-20-17(19)21-16(12)18/h7-9H,6H2,1-5H3,(H4,18,19,20,21)",1.01
AFFLGGQVNFXPEV-UHFFFAOYSA-N,0,0.0,9,0.0,5.7,C=CCCCCCCCC,R586576,1-Decene,A4439,5.7,Log unit,OChem,OChem_1612,0,0,0,ID_1612,C=CCCCCCCCC,"InChI=1S/C10H20/c1-3-5-7-9-10-8-6-4-2/h3H,1,4-10H2,2H3",5.7
GMGWMIJIGUYNAY-UHFFFAOYSA-N,0,8e-16,3,2.98023223e-08,1.98,Cc1cc2ncccc2c2nc(N)n(C)c12,R1189331,2-14-2,A5920,1.98,Log unit,OChem,OChem_22567,0,0,0,ID_22567,Cc1cc2ncccc2c2nc(N)n(C)c12,"InChI=1S/C12H12N4/c1-7-6-9-8(4-3-5-14-9)10-11(7)16(2)12(13)15-10/h3-6H,1-2H3,(H2,13,15)",1.98
