Name,DocumentID,ID,SMILES,Response,Original_SMILES,Batch Reference,Type,Dataset,SMILES_ORI,InChI,InChI Key,Resp_STDEV,Resp_CNT,Resp_MEDIAN
-,A123551,None,CC(C(=O)N1CC2CCC1CC2)N1CCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,2.9400001,None,None,None,OChem,CC(C(=O)N1CC2CCC1CC2)N1CCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,"InChI=1S/C24H28ClN3O4S/c1-15(23(29)28-14-16-2-7-20(28)8-3-16)27-11-10-22(24(27)30)26-33(31,32)21-9-5-17-12-19(25)6-4-18(17)13-21/h4-6,9,12-13,15-16,20,22,26H,2-3,7-8,10-11,14H2,1H3",MZDNQHICNHGAOA-UHFFFAOYSA-N,0.0,1,2.9400001
-,A100755,None,Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl,3.62,None,None,None,OChem,Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl,"InChI=1S/C19H14Cl2N6O/c20-14-7-5-8-15(18(14)21)27-19(24-25-26-27)23-12-13-6-1-2-9-16(13)28-17-10-3-4-11-22-17/h1-11H,12H2,(H,23,24,26)",GMVNBKZQJFRFAR-UHFFFAOYSA-N,0.0,1,3.62
-,A123562,None,O=C(Cn1ncccc1=O)Nc1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1,1.0,None,None,None,OChem,O=C(Cn1ncccc1=O)Nc1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1,"InChI=1S/C24H26N4O3/c29-22(16-28-23(30)7-4-14-25-28)27-19-10-8-17(9-11-19)15-20-12-13-21(26-20)24(31)18-5-2-1-3-6-18/h1-11,14,20-21,24,26,31H,12-13,15-16H2,(H,27,29)",URLFNGRPGJRFPI-UHFFFAOYSA-N,0.0,1,1.0
-,A123551,None,O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCc1ccccc1,1.11,None,None,None,OChem,O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCc1ccccc1,"InChI=1S/C21H27N3O5S2/c25-18-8-7-17(20-19(18)24-21(26)30-20)9-11-22-10-4-14-31(27,28)23-12-13-29-15-16-5-2-1-3-6-16/h1-3,5-8,22-23,25H,4,9-15H2,(H,24,26)",MQZAFDVZOYYMIN-UHFFFAOYSA-N,0.0,1,1.11
-,A123551,None,CCCCCc1nc2cc(OC)ccc2n2cccc12,4.3800001,None,None,None,OChem,CCCCCc1nc2cc(OC)ccc2n2cccc12,"InChI=1S/C17H20N2O/c1-3-4-5-7-14-16-8-6-11-19(16)17-10-9-13(20-2)12-15(17)18-14/h6,8-12H,3-5,7H2,1-2H3",GEXRGNCIEZKBMF-UHFFFAOYSA-N,0.0,1,4.3800001
-,A100755,None,COc1ccc(-c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2)cc1,0.25,None,None,None,OChem,COc1ccc(-c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2)cc1,"InChI=1S/C23H22BrN5O2/c1-31-17-10-8-15(9-11-17)21-28-20-19(18(24)14-27-22(20)29-21)25-12-5-13-26-23(30)16-6-3-2-4-7-16/h2-4,6-11,14H,5,12-13H2,1H3,(H,26,30)(H2,25,27,28,29)",GRIONNZJVZNNLU-UHFFFAOYSA-N,0.0,1,0.25
-,A100755,None,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1,4.21,None,None,None,OChem,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1,"InChI=1S/C18H23NO/c20-17(16-4-2-1-3-5-16)19-12-18-9-13-6-14(10-18)8-15(7-13)11-18/h1-5,13-15H,6-12H2,(H,19,20)",XTUIDRJNCMLRAD-UHFFFAOYSA-N,0.0,1,4.21
-,A100755,None,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N(C)C)CC2)c1,4.13,None,None,None,OChem,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N(C)C)CC2)c1,"InChI=1S/C34H47N5O2S/c1-22-17-23(2)19-24(18-22)31-27(11-12-37-13-15-38(16-14-37)21-30(40)36(5)6)28-20-29(42-32(28)35-31)34(3,4)33(41)39-25-7-8-26(39)10-9-25/h17-20,25-26,35H,7-16,21H2,1-6H3",VPZCRWKFXSQLLK-UHFFFAOYSA-N,0.0,1,4.13
-,A123564,None,O=C(O)c1cnc2c(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1,-0.78,None,None,None,OChem,O=C(O)c1cnc2c(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1,"InChI=1S/C31H40N4O3/c36-31(37)27-23-26-7-5-8-29(30(26)32-24-27)35-20-18-34(19-21-35)17-13-25-9-11-28(12-10-25)38-22-6-16-33-14-3-1-2-4-15-33/h5,7-12,23-24H,1-4,6,13-22H2,(H,36,37)",SYDQPIHOSLJNHM-UHFFFAOYSA-N,0.0,1,-0.78
-,A123551,None,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCN(C)C)C(C)C,4.3000002,None,None,None,OChem,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCN(C)C)C(C)C,"InChI=1S/C41H70N4O7/c1-7-8-19-37(52-38(27-32-17-13-10-14-18-32)41(49)45-23-20-33(21-24-45)51-29-50-6)40(48)43-35(26-31-15-11-9-12-16-31)36(46)28-34(30(2)3)39(47)42-22-25-44(4)5/h10,13-14,17-18,30-31,33-38,46H,7-9,11-12,15-16,19-29H2,1-6H3,(H,42,47)(H,43,48)",FPVMIRFHYRNNDJ-UHFFFAOYSA-N,0.0,1,4.3000002
-,A100755,None,CCNc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,2.37,None,None,None,OChem,CCNc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,"InChI=1S/C21H24F3N3O3/c1-4-25-15-10-11-16(14-8-6-5-7-9-14)27(20(15)30)12-17(28)26-18(13(2)3)19(29)21(22,23)24/h5-11,13,18,25H,4,12H2,1-3H3,(H,26,28)",SQQPXGCSMFXZSY-UHFFFAOYSA-N,0.0,1,2.37
-,A100755,None,CCN(C(=O)Nc1ccccc1)c1ccccc1,3.1,None,None,None,OChem,CCN(C(=O)Nc1ccccc1)c1ccccc1,"InChI=1S/C15H16N2O/c1-2-17(14-11-7-4-8-12-14)15(18)16-13-9-5-3-6-10-13/h3-12H,2H2,1H3,(H,16,18)",NCPIMZDJJZLMCF-UHFFFAOYSA-N,0.0,1,3.1
-,A100755,None,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,1.86,None,None,None,OChem,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,"InChI=1S/C27H28F2N6O/c28-23-12-18(13-24(29)22(23)17-34-8-10-36-11-9-34)21-2-1-3-25-27(21)33-26(15-31-25)19-14-32-35(16-19)20-4-6-30-7-5-20/h1-3,12-16,20,30H,4-11,17H2",IBPVXAOOVUAOKJ-UHFFFAOYSA-N,0.0,1,1.86
-,A100755,None,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,0.96,None,None,None,OChem,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,"InChI=1S/C22H28N8O5S/c1-22(2,3)28-36(33,34)17-10-16(11-23-12-17)15-4-5-18-25-20(27-30(18)14-15)26-21(32)24-13-19(31)29-6-8-35-9-7-29/h4-5,10-12,14,28H,6-9,13H2,1-3H3,(H2,24,26,27,32)",YYHMQTWHCVOTAO-UHFFFAOYSA-N,0.0,1,0.96
-,A100755,None,Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,2.3,None,None,None,OChem,Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,"InChI=1S/C14H14N6OS2/c1-8-6-22-13(17-8)18-12(21)10-5-9(3-4-11(10)15)23-14-19-16-7-20(14)2/h3-7H,15H2,1-2H3,(H,17,18,21)",JEBOJMQHVUEKBE-UHFFFAOYSA-N,0.0,1,2.3
-,A123551,None,COc1ccc(C(=NO)Nc2ccc(F)cc2)cc1,3.02,None,None,None,OChem,COc1ccc(C(=NO)Nc2ccc(F)cc2)cc1,"InChI=1S/C14H13FN2O2/c1-19-13-8-2-10(3-9-13)14(17-18)16-12-6-4-11(15)5-7-12/h2-9,18H,1H3,(H,16,17)",SEBDXGRBWIDPMS-UHFFFAOYSA-N,0.0,1,3.02
-,A100755,None,Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,3.52,None,None,None,OChem,Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,"InChI=1S/C16H18N2OS/c17-15-14(12-8-4-5-9-13(12)20-15)16(19)18-10-11-6-2-1-3-7-11/h1-3,6-7H,4-5,8-10,17H2,(H,18,19)",ZYOUJZMRHKGFLP-UHFFFAOYSA-N,0.0,1,3.52
-,A100755,None,Cc1ccc(-c2ccc(N)nn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.47,None,None,None,OChem,Cc1ccc(-c2ccc(N)nn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,"InChI=1S/C24H21N5O2/c1-16-5-6-18(21-11-12-23(25)29-28-21)14-22(16)27-24(30)17-7-9-20(10-8-17)31-15-19-4-2-3-13-26-19/h2-14H,15H2,1H3,(H2,25,29)(H,27,30)",UCIZAIFZGCLTCQ-UHFFFAOYSA-N,0.0,1,2.47
-,A100755,None,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,3.7,None,None,None,OChem,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,"InChI=1S/C22H22N4O2/c27-22(16-8-12-28-13-9-16)26-21-15-18(7-11-24-21)17-6-10-23-20(14-17)25-19-4-2-1-3-5-19/h1-7,10-11,14-16H,8-9,12-13H2,(H,23,25)(H,24,26,27)",CBHOUOHFUVTLFG-UHFFFAOYSA-N,0.0,1,3.7
-,A100755,None,CC(O)(C(=O)Nc1ccc(S(=O)(=O)NCCCO)cc1Cl)C(F)(F)F,2.1,None,None,None,OChem,CC(O)(C(=O)Nc1ccc(S(=O)(=O)NCCCO)cc1Cl)C(F)(F)F,"InChI=1S/C13H16ClF3N2O5S/c1-12(22,13(15,16)17)11(21)19-10-4-3-8(7-9(10)14)25(23,24)18-5-2-6-20/h3-4,7,18,20,22H,2,5-6H2,1H3,(H,19,21)",ZSRDAOYQIHISJX-UHFFFAOYSA-N,0.0,1,2.1
-,A100755,None,Cn1c(=O)c2c(-c3oc(S(C)(=O)=O)cc3Cl)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,3.97,None,None,None,OChem,Cn1c(=O)c2c(-c3oc(S(C)(=O)=O)cc3Cl)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,"InChI=1S/C25H21Cl2N5O5S/c1-30-24(33)20-21(22-17(27)10-19(37-22)38(2,35)36)32(29-23(20)31(25(30)34)11-13-3-4-13)12-14-7-8-28-18-6-5-15(26)9-16(14)18/h5-10,13H,3-4,11-12H2,1-2H3",GBLUNAZCSSKSEV-UHFFFAOYSA-N,0.0,1,3.97
-,A123581,None,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCCCc3ccccc3)cs2)cc1,4.0,None,None,None,OChem,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCCCc3ccccc3)cs2)cc1,"InChI=1S/C28H28N2O4S2/c1-2-36(32,33)24-14-12-22(13-15-24)18-26(31)30-27-19-23(20-35-27)25-11-6-16-29-28(25)34-17-7-10-21-8-4-3-5-9-21/h3-6,8-9,11-16,19-20H,2,7,10,17-18H2,1H3,(H,30,31)",MUYWYPLCIQMGOJ-UHFFFAOYSA-N,0.0,1,4.0
-,A100755,None,Cc1cn(C2CCCN(S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,2.69,None,None,None,OChem,Cc1cn(C2CCCN(S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,"InChI=1S/C23H24ClN3O6S/c1-15-12-27(23(30)25-22(15)29)18-5-3-9-26(13-18)34(31,32)20-8-7-16(14-28)21(11-20)33-19-6-2-4-17(24)10-19/h2,4,6-8,10-12,18,28H,3,5,9,13-14H2,1H3,(H,25,29,30)",QVXUAATWXAEZJT-UHFFFAOYSA-N,0.0,1,2.69
-,A100755,None,CC(=O)c1noc(C)c1C(=O)Nc1nccs1,1.94,None,None,None,OChem,CC(=O)c1noc(C)c1C(=O)Nc1nccs1,"InChI=1S/C10H9N3O3S/c1-5(14)8-7(6(2)16-13-8)9(15)12-10-11-3-4-17-10/h3-4H,1-2H3,(H,11,12,15)",DCCOBTUXCVVDMN-UHFFFAOYSA-N,0.0,1,1.94
-,A100755,None,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CCCF,2.3,None,None,None,OChem,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CCCF,"InChI=1S/C18H23FINO2/c1-23-18(22)17-15(12-3-5-13(20)6-4-12)11-14-7-8-16(17)21(14)10-2-9-19/h3-6,14-17H,2,7-11H2,1H3",HXWLAJVUJSVENX-UHFFFAOYSA-N,0.0,1,2.3
-,A123551,None,NC1CNC(C(=O)NC(CCc2ccccc2)C(=O)Nc2cnc3ccccc3c2)C1,1.1,None,None,None,OChem,NC1CNC(C(=O)NC(CCc2ccccc2)C(=O)Nc2cnc3ccccc3c2)C1,"InChI=1S/C24H27N5O2/c25-18-13-22(26-14-18)24(31)29-21(11-10-16-6-2-1-3-7-16)23(30)28-19-12-17-8-4-5-9-20(17)27-15-19/h1-9,12,15,18,21-22,26H,10-11,13-14,25H2,(H,28,30)(H,29,31)",PPKCOKQYGYRCLI-UHFFFAOYSA-N,0.0,1,1.1
-,A100755,None,C1CCc2c(c3c(N4CCCC4)nc(N4CCCC4)nc3n2CCN2CCOCC2)C1,3.6,None,None,None,OChem,C1CCc2c(c3c(N4CCCC4)nc(N4CCCC4)nc3n2CCN2CCOCC2)C1,InChI=1S/C24H36N6O/c1-2-8-20-19(7-1)21-22(28-9-3-4-10-28)25-24(29-11-5-6-12-29)26-23(21)30(20)14-13-27-15-17-31-18-16-27/h1-18H2,UCTBRBDQLGKNHH-UHFFFAOYSA-N,0.0,1,3.6
-,A100755,None,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(CO)cc3)ccc12,2.86,None,None,None,OChem,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(CO)cc3)ccc12,"InChI=1S/C18H15N3O2/c1-11-8-17-19-20-18(23)21(17)16-9-14(6-7-15(11)16)13-4-2-12(10-22)3-5-13/h2-9,22H,10H2,1H3,(H,20,23)",UFXPFOWBHCRZEX-UHFFFAOYSA-N,0.0,1,2.86
-,A100755,None,CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.4,None,None,None,OChem,CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,"InChI=1S/C21H28N4O5S/c1-21(2,3)30-20(26)25-11-9-24(10-12-25)18-13-23-19(14-22-18)29-15-16-5-7-17(8-6-16)31(4,27)28/h5-8,13-14H,9-12,15H2,1-4H3",RJSYUHPZVHYMGW-UHFFFAOYSA-N,0.0,1,3.4
-,A100755,None,CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,2.16,None,None,None,OChem,CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,"InChI=1S/C23H27N7O2S/c1-28(2)14-6-15-29(3)33(31,32)19-10-8-18(9-11-19)26-23-24-13-12-20(27-23)21-17-25-22-7-4-5-16-30(21)22/h4-5,7-13,16-17H,6,14-15H2,1-3H3,(H,24,26,27)",RNLFZYRGFMHTMW-UHFFFAOYSA-N,0.0,1,2.16
-,A100755,None,CC(NC(=O)C1CCCNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,1.69,None,None,None,OChem,CC(NC(=O)C1CCCNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,"InChI=1S/C27H28N6O/c1-18(31-26(34)22-3-2-12-29-16-22)19-4-7-24(8-5-19)32-27-30-17-23-15-21(6-9-25(23)33-27)20-10-13-28-14-11-20/h4-11,13-15,17-18,22,29H,2-3,12,16H2,1H3,(H,31,34)(H,30,32,33)",UQUPPVNCPRBTOT-UHFFFAOYSA-N,0.0,1,1.69
-,A111962,None,CCC(C)C(N)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,-1.47,None,None,None,OChem,CCC(C)C([NH3+])C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)[O-],"InChI=1S/C31H40N6O7/c1-4-17(2)27(32)31(44)35-18(3)28(41)36-24(13-19-9-11-21(38)12-10-19)30(43)37-25(29(42)34-16-26(39)40)14-20-15-33-23-8-6-5-7-22(20)23/h5-12,15,17-18,24-25,27,33,38H,4,13-14,16,32H2,1-3H3,(H,34,42)(H,35,44)(H,36,41)(H,37,43)(H,39,40)",CZFDOWSTFCOWPY-UHFFFAOYSA-N,0.0,1,-1.47
-,A111962,None,CCC(C)C(NC(=O)C(NC(C)=O)C(C)O)C(N)=O,-0.86,None,None,None,OChem,CCC(C)C(NC(=O)C(NC(C)=O)C(C)O)C(N)=O,"InChI=1S/C12H23N3O4/c1-5-6(2)9(11(13)18)15-12(19)10(7(3)16)14-8(4)17/h6-7,9-10,16H,5H2,1-4H3,(H2,13,18)(H,14,17)(H,15,19)",DFWFWVAEUMYLAL-UHFFFAOYSA-N,0.0,1,-0.86
-,A100755,None,CCOC(=O)c1cc(O)c(-c2ccccc2)nn1,0.69,None,None,None,OChem,CCOC(=O)c1cc(O)c(-c2ccccc2)nn1,"InChI=1S/C13H12N2O3/c1-2-18-13(17)10-8-11(16)12(15-14-10)9-6-4-3-5-7-9/h3-8H,2H2,1H3,(H,14,16)",GSAMTLKOPFKPGN-UHFFFAOYSA-N,0.0,1,0.69
-,A100755,None,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,0.49,None,None,None,OChem,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,"InChI=1S/C19H21ClN2O5S/c20-16-6-7-18(27-14-19(23)24)15(12-16)13-21-8-10-22(11-9-21)28(25,26)17-4-2-1-3-5-17/h1-7,12H,8-11,13-14H2,(H,23,24)",VEDPQGGGGHKSLY-UHFFFAOYSA-N,0.0,1,0.49
-,A100755,None,O=C(NC(Cc1ccc(CCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.51,None,None,None,OChem,O=C(NC(Cc1ccc(CCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,"InChI=1S/C25H25Cl2N3O3/c26-19-7-5-8-20(27)23(19)24(31)30-21(25(32)33)16-18-12-10-17(11-13-18)6-1-3-14-28-22-9-2-4-15-29-22/h2,4-5,7-13,15,21H,1,3,6,14,16H2,(H,28,29)(H,30,31)(H,32,33)",CFUKCNIRQBDDDD-UHFFFAOYSA-N,0.0,1,0.51
PNU200647,A167,None,NC(=NO)c1ccc2nc(-c3ccccn3)[nH]c2c1,1.6,None,None,None,OChem,NC(=NO)c1ccc2nc(-c3ccccn3)[nH]c2c1,"InChI=1S/C13H11N5O/c14-12(18-19)8-4-5-9-11(7-8)17-13(16-9)10-3-1-2-6-15-10/h1-7,19H,(H2,14,18)(H,16,17)",ICCRGRDSPDAOCW-UHFFFAOYSA-N,0.0,1,1.6
-,A123565,None,COCC1CN(CC2CCN(Cc3ccccc3)CC2)C(=O)N(c2cccc(C(=N)N)c2)C1,2.0,None,None,None,OChem,COCC1CN(CC2CCN(Cc3ccccc3)CC2)C(=O)N(c2cccc(C(=N)N)c2)C1,"InChI=1S/C26H35N5O2/c1-33-19-22-17-30(26(32)31(18-22)24-9-5-8-23(14-24)25(27)28)16-21-10-12-29(13-11-21)15-20-6-3-2-4-7-20/h2-9,14,21-22H,10-13,15-19H2,1H3,(H3,27,28)",QYGNVWAMIWRSDZ-UHFFFAOYSA-N,0.0,1,2.0
ZD-4190,A118234,None,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,4.6,None,None,None,OChem,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,"InChI=1S/C19H16BrFN6O2/c1-28-17-9-13-16(10-18(17)29-7-6-27-5-4-24-26-27)22-11-23-19(13)25-15-3-2-12(20)8-14(15)21/h2-5,8-11H,6-7H2,1H3,(H,22,23,25)",YBTGTVGEKMZEQX-UHFFFAOYSA-N,0.0,1,4.6
-,A100755,None,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,3.5,None,None,None,OChem,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,"InChI=1S/C20H21N5O4/c26-19(15-4-3-5-16(14-15)25(27)28)22-20-21-17-6-1-2-7-18(17)24(20)9-8-23-10-12-29-13-11-23/h1-7,14H,8-13H2,(H,21,22,26)",QTCFYQHZJIIHBS-UHFFFAOYSA-N,0.0256073759865792,61,3.5
-,A100755,None,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,1.17,None,None,None,OChem,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,"InChI=1S/C19H18FN3O/c1-21-10-11-2-4-12(5-3-11)18-14-6-7-22-19(24)15-8-13(20)9-16(23-18)17(14)15/h2-5,8-9,21,23H,6-7,10H2,1H3,(H,22,24)",HMABYWSNWIZPAG-UHFFFAOYSA-N,0.0,1,1.17
-,A100755,None,Cn1cc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,3.18,None,None,None,OChem,Cn1cc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,"InChI=1S/C26H25ClN6O4S/c1-30-14-18(38(3,36)37)11-21(30)23-22-24(32(12-15-4-5-15)26(35)31(2)25(22)34)29-33(23)13-16-8-9-28-20-7-6-17(27)10-19(16)20/h6-11,14-15H,4-5,12-13H2,1-3H3",OSQRJYUHXPRSRK-UHFFFAOYSA-N,0.0,1,3.18
-,A100755,None,Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)OC2CN3CCC2CC3)c1,2.24,None,None,None,OChem,Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)OC2CN3CCC2CC3)c1,"InChI=1S/C22H23F3N2O2/c1-14-3-2-4-17(9-14)27(12-16-10-19(24)20(25)11-18(16)23)22(28)29-21-13-26-7-5-15(21)6-8-26/h2-4,9-11,15,21H,5-8,12-13H2,1H3",WRQCVLFZYUVEBT-UHFFFAOYSA-N,0.0,1,2.24
-,A100755,None,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,3.2,None,None,None,OChem,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,"InChI=1S/C22H28O3/c1-20-9-5-15(23)13-14(20)3-4-16-17(20)6-10-21(2)18(16)7-11-22(21)12-8-19(24)25-22/h3-4,13,16-18H,5-12H2,1-2H3",UJVLDDZCTMKXJK-UHFFFAOYSA-N,0.0,1,3.2
-,A100755,None,CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1.98,None,None,None,OChem,CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,"InChI=1S/C18H26Cl2N4O/c1-22-6-2-3-14(12-22)13-23-7-9-24(10-8-23)18(25)21-15-4-5-16(19)17(20)11-15/h4-5,11,14H,2-3,6-10,12-13H2,1H3,(H,21,25)",ZXBGDMYNCLFGDV-UHFFFAOYSA-N,0.0,1,1.98
-,A100755,None,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1,1.05,None,None,None,OChem,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1,"InChI=1S/C31H45N3O5S2/c1-4-34(31(35)24-25-10-12-29(13-11-25)40(2,36)37)28-16-19-32(20-17-28)21-18-30(26-8-6-5-7-9-26)27-14-22-33(23-15-27)41(3,38)39/h5-13,27-28,30H,4,14-24H2,1-3H3",PPYMERDBEMQHQM-UHFFFAOYSA-N,0.0,1,1.05
-,A100755,None,COc1ccccc1CN1C(=O)c2ccccc2C1C(=O)NC1CCC(C)CC1,3.74,None,None,None,OChem,COc1ccccc1CN1C(=O)c2ccccc2C1C(=O)NC1CCC(C)CC1,"InChI=1S/C24H28N2O3/c1-16-11-13-18(14-12-16)25-23(27)22-19-8-4-5-9-20(19)24(28)26(22)15-17-7-3-6-10-21(17)29-2/h3-10,16,18,22H,11-15H2,1-2H3,(H,25,27)",PCRUOXHIZNFULE-UHFFFAOYSA-N,0.0,1,3.74
-,A100755,None,Cc1c(Oc2ccc(Cl)cc2)c2cc(C(F)(F)F)ccc2n1CC(=O)O,2.28,None,None,None,OChem,Cc1c(Oc2ccc(Cl)cc2)c2cc(C(F)(F)F)ccc2n1CC(=O)O,"InChI=1S/C18H13ClF3NO3/c1-10-17(26-13-5-3-12(19)4-6-13)14-8-11(18(20,21)22)2-7-15(14)23(10)9-16(24)25/h2-8H,9H2,1H3,(H,24,25)",MOMVCWJBFVNKBI-UHFFFAOYSA-N,0.0,1,2.28
-,A100755,None,O=C(Nc1ccc(N2CCOCC2)cn1)c1nnc(Nc2ccccc2F)o1,2.4,None,None,None,OChem,O=C(Nc1ccc(N2CCOCC2)cn1)c1nnc(Nc2ccccc2F)o1,"InChI=1S/C18H17FN6O3/c19-13-3-1-2-4-14(13)21-18-24-23-17(28-18)16(26)22-15-6-5-12(11-20-15)25-7-9-27-10-8-25/h1-6,11H,7-10H2,(H,21,24)(H,20,22,26)",UUHAXNMQKOBKMS-UHFFFAOYSA-N,0.0,1,2.4
4-Phenylbutylamine,A2065,None,NCCCCc1ccccc1,-0.62,None,None,None,OChem,NCCCCc1ccccc1,"InChI=1S/C10H15N/c11-9-5-4-8-10-6-2-1-3-7-10/h1-3,6-7H,4-5,8-9,11H2",AGNFWIZBEATIAK-UHFFFAOYSA-N,0.0,1,-0.62
